family,scope,model,split,node_accuracy,node_accuracy_sd,node_macro_f1,node_macro_f1_sd,node_balanced_accuracy,tier3_accuracy,tier3_accuracy_sd,tier3_macro_f1,tier3_macro_f1_sd,tier3_balanced_accuracy,delta_node_vs_m2_direct,delta_tier3_vs_m2_direct,n_runs,aggregation
j_pilot_existing_backbone,normal_only,m3,fault,0.8174603174603174,0.019134227700382842,0.7498161390877115,0.027111512728409573,,0.8293650793650793,0.009092412093166377,0.7456404657641271,0.0278412890606463,0.7725415070242656,,,3,historical J-only feasibility pilot; mean over seeds 1/2/3; existing Tier-3 backbone; not strict four-fold evidence
j_pilot_existing_backbone,normal_only,m3,normal,0.9354005167958657,0.00516795865633074,0.9216648073288288,0.005718983893012524,,0.9345391903531438,0.005378981910765196,0.9191015337281725,0.006915909488109249,0.9142345110087046,,,3,historical J-only feasibility pilot; mean over seeds 1/2/3; existing Tier-3 backbone; not strict four-fold evidence
j_pilot_existing_backbone,normal_only,m4,all,0.8756756756756757,0.010032007860955011,0.8455696517153541,0.023797204723668523,,0.8810810810810811,0.012483249063559477,0.8447748746407371,0.026502462184945594,0.8445456122095041,,,3,historical J-only feasibility pilot; mean over seeds 1/2/3; existing Tier-3 backbone; not strict four-fold evidence
j_pilot_existing_backbone,normal_only,m4,fault,0.7857142857142857,0.01785714285714285,0.7045073160830122,0.022755759458100367,,0.8035714285714286,0.011904761904761918,0.7026506828115141,0.028527854201682915,0.7282886334610472,,,3,historical J-only feasibility pilot; mean over seeds 1/2/3; existing Tier-3 backbone; not strict four-fold evidence
j_pilot_existing_backbone,normal_only,m4,normal,0.9147286821705426,0.013673133390514677,0.8950851323326612,0.02398310760483833,,0.9147286821705426,0.013673133390514677,0.8933146498669202,0.025247934863371662,0.8947772657450076,,,3,historical J-only feasibility pilot; mean over seeds 1/2/3; existing Tier-3 backbone; not strict four-fold evidence
j_pilot_existing_backbone,normal_only,m5,all,0.8948948948948949,0.011009190858752778,0.8764459262432568,0.015627493925922005,,0.9027027027027027,0.010032007860955003,0.8771248876518257,0.018772419921977437,0.8802722858133888,,,3,historical J-only feasibility pilot; mean over seeds 1/2/3; existing Tier-3 backbone; not strict four-fold evidence
j_pilot_existing_backbone,normal_only,m5,fault,0.8055555555555556,0.014979830228711803,0.7506045571557376,0.02643067169426145,,0.8313492063492063,0.012390869044441285,0.7534520360687647,0.03265968062951703,0.7821839080459769,,,3,historical J-only feasibility pilot; mean over seeds 1/2/3; existing Tier-3 backbone; not strict four-fold evidence
j_pilot_existing_backbone,normal_only,m5,normal,0.9336778639104221,0.009782787848062491,0.9196277636271889,0.012712468439603395,,0.9336778639104221,0.009782787848062491,0.9178465497742763,0.015435114953865034,0.920378904249872,,,3,historical J-only feasibility pilot; mean over seeds 1/2/3; existing Tier-3 backbone; not strict four-fold evidence
j_pilot_existing_backbone,normal_only,m6,all,0.8708708708708709,0.007281895287076351,0.8371534368314567,0.022622012302076652,,0.8792792792792793,0.007853871970343578,0.8370131790657201,0.025976775074442803,0.843273788877327,,,3,historical J-only feasibility pilot; mean over seeds 1/2/3; existing Tier-3 backbone; not strict four-fold evidence
j_pilot_existing_backbone,normal_only,m6,fault,0.7817460317460317,0.012390869044441222,0.6989434824859675,0.03678965140152217,,0.7996031746031745,0.01374643498070539,0.6960145837917874,0.043804183358077974,0.7296296296296296,,,3,historical J-only feasibility pilot; mean over seeds 1/2/3; existing Tier-3 backbone; not strict four-fold evidence
j_pilot_existing_backbone,normal_only,m6,normal,0.9095607235142119,0.01033591731266148,0.8865767875634496,0.017485846875745243,,0.9138673557278209,0.005378981910765196,0.886266203630011,0.02049279296813449,0.8894009216589861,,,3,historical J-only feasibility pilot; mean over seeds 1/2/3; existing Tier-3 backbone; not strict four-fold evidence
original_and_e2e,normal_only,e2e_node_from_tier3,all,0.7488019371757051,0.048810532125897386,0.7451749143779789,0.03731894748633194,0.7608605554933946,0.818164329987155,0.055085510282848416,0.7866949663419582,0.03619399912849304,0.7967928366942596,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,normal_only,e2e_node_from_tier3,fault,0.7526035635573403,0.040651481152149525,0.7134496754774929,0.057528130502612025,0.7471602698318385,0.8188452175713975,0.05141028208538341,0.7511869858588434,0.07155912356875294,0.7796207230307863,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,normal_only,e2e_node_from_tier3,normal,0.7536489479512735,0.06092235497159014,0.7518437757246134,0.058777683658506205,0.7688280224370451,0.823895195028916,0.06662411945366517,0.7952514983089141,0.06113016613457098,0.8067318834721212,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,normal_only,e2e_node_scratch,all,0.717691467085338,0.04729282972750128,0.7244156283048339,0.03296985723848442,0.7414009027055177,0.7884157748391853,0.05990855543908398,0.7706502741200827,0.027503311324385857,0.7826002806208547,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,normal_only,e2e_node_scratch,fault,0.7110128020758141,0.059364251280652536,0.6909242254776657,0.07185914248159143,0.7240335191315583,0.7816126549743281,0.07312007810016284,0.7373035998097517,0.08103229504895751,0.7672309166753897,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,normal_only,e2e_node_scratch,normal,0.7250855283974055,0.05523359018491201,0.7307323577150505,0.057256883825735516,0.7500898078529659,0.7959465362372339,0.06530228970588334,0.7776654336298618,0.057183959299369314,0.791681825531571,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,normal_only,e2e_tier3_scratch,all,,,,,,0.8121671125022937,0.04394800390859996,0.7806602248852664,0.023952538598239023,0.7939092158021182,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,normal_only,e2e_tier3_scratch,fault,,,,,,0.803368489834545,0.06362931964214572,0.7426381125138328,0.08669603870697228,0.7750559436774993,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,normal_only,e2e_tier3_scratch,normal,,,,,,0.8216933304329483,0.05602150409581669,0.7900517978848318,0.050270462760630706,0.8049690759155955,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,normal_only,m0,all,0.6675926220212179,0.038554332687971975,0.6838169013175445,0.02903473773082374,0.7095097035414106,0.7933237186203598,0.05648366246003439,0.7621361032926217,0.03054629083203315,0.7800138353091479,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,normal_only,m0,fault,0.6748591426589283,0.07741711274183824,0.6567425490421834,0.08845064586228582,0.6999609187109188,0.7941924522786876,0.07866019077330141,0.7392899203418475,0.08827120103767279,0.7720151806910487,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,normal_only,m0,normal,0.672808781135193,0.04888917445883856,0.6886166875625581,0.04694594958462216,0.7172076023391813,0.8010258463850657,0.06827575969225338,0.767717394282883,0.05652277874981506,0.7885503409060285,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,normal_only,m1,all,0.7858588435045558,0.055293870069459704,0.7870560245385261,0.03126487680021336,0.8024609959127611,0.8101305284950312,0.049895294301993194,0.8083687576696827,0.026025716254565456,0.8246563302602837,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,normal_only,m1,fault,0.7058074631450463,0.04291658170977626,0.6276634902866591,0.0642044635388785,0.6870323802921843,0.7377317373582486,0.04328713149817323,0.641293357390257,0.08423422523634458,0.7011401158370988,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,normal_only,m1,normal,0.8163147532914975,0.07632677856494063,0.827469041206949,0.05362327968912742,0.8422431077694236,0.8366987356958288,0.06388861227694675,0.8489260683246487,0.0399445239498039,0.8652855256420622,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,normal_only,m2,all,0.7930464948512568,0.07697261582553942,0.784719064741561,0.056483561660211776,0.8007436980359742,0.8108151503918333,0.06702571616615498,0.8002511562517863,0.043405472159162545,0.8180563737175056,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,normal_only,m2,fault,0.7629135876072862,0.09410822745435249,0.7075131560235938,0.08764428114939132,0.7474572994180837,0.7870195995589275,0.08566795472584147,0.724247037616187,0.08821079876974425,0.7637853948351113,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,normal_only,m2,normal,0.8109273541457928,0.0871991503993918,0.8074510201134608,0.080614943562469,0.8227297410192147,0.8265783367610611,0.07782349585049,0.8221542250233701,0.07203810500811074,0.8398519821058021,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,normal_only,m3,all,0.793035726889415,0.06955836881231027,0.7848188033664705,0.052633803023731295,0.8021520918750431,0.8098513396933646,0.06000369129878924,0.7991927039127028,0.04233520082527568,0.8192558730704362,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,normal_only,m3,fault,0.7697759930735744,0.06487155999509081,0.7293334575926431,0.031793969054716924,0.768764677588207,0.7869230658197313,0.05623900454746238,0.7452625120845451,0.03776223568252585,0.7860888234297163,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,normal_only,m3,normal,0.8077501142575894,0.0838401968731991,0.8017392654633191,0.07766774175830625,0.8184798305287027,0.8236854884072492,0.07350489975779327,0.8150001607573181,0.067832352046435,0.8348542727787209,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,normal_only,m4,all,0.7931727230361592,0.05735516448553026,0.7801278225245358,0.04219213061007807,0.7932227013675119,0.8124928699248605,0.05212077109438899,0.7930577297723986,0.03657397485265216,0.8068794730749229,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,normal_only,m4,fault,0.7786426184283597,0.07416068025519365,0.7402374737647716,0.051682035627048074,0.770364357864358,0.80126494921751,0.06493994723405956,0.7567963602005962,0.0533161225403073,0.785002668142902,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,normal_only,m4,normal,0.8064849201954684,0.07356249430636536,0.793417663436661,0.07374712740356552,0.8067126148705096,0.8236598463674876,0.0654773020765044,0.8044331300096516,0.06777203978294713,0.8190590724122134,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,normal_only,m5,all,0.7962648079607235,0.06653421907047286,0.7824116481220175,0.05064374922028838,0.7951838453516474,0.8123578318419409,0.06424863933090266,0.7939181043522421,0.0440015625344039,0.8076983598044561,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,normal_only,m5,fault,0.7644161776064214,0.08974884570156029,0.7227289719977814,0.08275270495832641,0.7551400442331815,0.7918230481827605,0.08315872711179871,0.7439219885264668,0.08219429519995186,0.7732351329634739,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,normal_only,m5,normal,0.8150592601381638,0.07848431045780785,0.8009159724006191,0.07751785509483879,0.8139029120420098,0.8270533407161315,0.07563785195497702,0.809657685575738,0.0735663332365358,0.8243555798097394,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,normal_only,m6,all,0.7975743911047326,0.06379161290296849,0.7833824687485751,0.04629918769884316,0.797426491277373,0.8139212199509775,0.05838722172617733,0.7949387594424734,0.03705207695061839,0.8100957728857652,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,normal_only,m6,fault,0.7712627713383826,0.07787059729017641,0.7267163938399871,0.061371730641994145,0.759245937432212,0.7977544421388149,0.07554096597565559,0.7463441106384812,0.06828488288920455,0.7763500771114982,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,normal_only,m6,normal,0.8123988380882069,0.07350660773829616,0.7994494842089336,0.07262299223924024,0.813344372836854,0.8257438059203009,0.06711997341831126,0.8087117031135207,0.065773622888327,0.8244835880022637,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,all_runs,e2e_node_from_tier3,all,0.7774426924779625,0.0502115447205413,0.7855518724024688,0.044482397203310486,0.795812213241037,0.8546155866742453,0.050078867670455274,0.8284798338193567,0.04095238331264825,0.8356643029506315,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,all_runs,e2e_node_from_tier3,fault,0.7924718367477658,0.043030533611659164,0.7746780748524604,0.06623253677176998,0.8022395995435211,0.865932393244776,0.053074918619287634,0.8154925814035051,0.07376765044011085,0.8395857878065813,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,all_runs,e2e_node_from_tier3,normal,0.7773679885390848,0.05610312017940012,0.7863452011591048,0.056433917795265943,0.7964590046544934,0.8559734087433424,0.055198187620505566,0.8313644066995548,0.05552746202529456,0.8380197806343817,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,all_runs,e2e_node_scratch,all,0.7472482456190548,0.06676512237712524,0.7508756387864342,0.06633892621023665,0.7681486222820124,0.8192017528113543,0.07619045086604653,0.7964808760549591,0.06495948665338662,0.8087802750069764,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,all_runs,e2e_node_scratch,fault,0.7614728631331121,0.05954452615390775,0.7399523930273055,0.0844450951867298,0.7745474705033528,0.8260185133096944,0.07668085175558512,0.7832771277149875,0.0961167354499674,0.8138518483064934,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,all_runs,e2e_node_scratch,normal,0.7467264871064705,0.0721646059914239,0.7493745217186032,0.08115285461001087,0.7681050841389188,0.8221218183655891,0.08274884452187785,0.7977363712718819,0.0844607411270676,0.8105670762928828,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,all_runs,e2e_tier3_scratch,all,,,,,,0.849224409065344,0.049469649674414744,0.8252357627295166,0.040342161726290925,0.8344570324651893,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,all_runs,e2e_tier3_scratch,fault,,,,,,0.8416706361127575,0.06307533944123557,0.7954835690849491,0.07985662282169954,0.8242581632857866,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,all_runs,e2e_tier3_scratch,normal,,,,,,0.8564702095308407,0.052304762573743176,0.8306183461120823,0.05253853607652605,0.8396178618589485,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,all_runs,m0,all,0.6980562315034979,0.03940745531806402,0.7290940075366323,0.035143031865167505,0.7496420899355536,0.8331519332776749,0.05657935556672896,0.8141062371680986,0.039792656128195665,0.8255267674267397,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,all_runs,m0,fault,0.6928790142795668,0.05906457982445923,0.7009947797835276,0.08042890829347021,0.738091937111545,0.8279760712639296,0.06753628551366243,0.788945687009076,0.08375137490322675,0.8158896043086811,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,all_runs,m0,normal,0.705100766404753,0.04497083148772497,0.7341695679848764,0.04338429191135498,0.7561334884831126,0.8404117118423597,0.061758288145589715,0.8201353308524287,0.05367500913665387,0.8319814994475436,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,all_runs,m1,all,0.7967066400092452,0.07721237537520555,0.8093351677719125,0.05852715986993712,0.8206803186317666,0.8485381887614872,0.054362571987313944,0.8436745919947259,0.03857764506351957,0.8543297871427828,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,all_runs,m1,fault,0.7901444267816982,0.08209508172002374,0.76971050816102,0.07725062378376213,0.8035610540512501,0.8391868687952435,0.06985134683245853,0.8060963829393978,0.05847185531288961,0.8364326103077493,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,all_runs,m1,normal,0.8044951682223278,0.08219047982074489,0.8197929346520745,0.0710702778778564,0.829422067072443,0.857853967814516,0.05913791329444881,0.8544002714316308,0.05496777731409388,0.8636264720942142,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,all_runs,m2,all,0.8415362925375538,0.05946641389312312,0.8306139140892841,0.046083489360003525,0.8406817623801047,0.8499029547683372,0.05670215257961415,0.8366573570987598,0.03871807932295132,0.8484644021364133,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,all_runs,m2,fault,0.8291403038417666,0.08058506910568111,0.8041543509735146,0.07548409456615914,0.82785010468834,0.8360815021685677,0.07791082426019925,0.8075679481229355,0.07343199571933623,0.8328401829034476,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,all_runs,m2,normal,0.8513031297790434,0.06082673428763634,0.8382253481917248,0.05671882337221836,0.8485726220312687,0.8592782875424071,0.05611371527437996,0.844021659460173,0.05037378101770282,0.8558749023095373,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,all_runs,m3,all,0.847443522878363,0.0580757626653446,0.8388892666734087,0.04158149133540389,0.8481933216909527,0.8563420167361369,0.05084090791537711,0.8457637433527093,0.032549558207368996,0.8565265869659103,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,all_runs,m3,fault,0.8430617465382371,0.08879120722836034,0.8136676945519202,0.08411907824654417,0.8371148459383754,0.8488857809930291,0.07991114891199212,0.8152761975453128,0.07831105952659143,0.840341655205161,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,all_runs,m3,normal,0.8561724476612349,0.05878539574065493,0.8474412452711092,0.05172716067092215,0.8567579663444326,0.8652001375485595,0.05183636024922761,0.8544427480219422,0.045950230755189406,0.8651588649041959,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,all_runs,m4,all,0.8300838933416519,0.05513443044989749,0.8174143841703065,0.04249507560361023,0.8270255840489114,0.8458477793546075,0.052386280024486906,0.8275888351975916,0.035389589425414834,0.837390069706862,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,all_runs,m4,fault,0.817753728637324,0.07520530528250167,0.7871250410852662,0.07623662908834429,0.8122662785652982,0.8382265737597189,0.07123744193616417,0.7966402796088828,0.06921560543934277,0.8218967755404074,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,all_runs,m4,normal,0.8395756539049728,0.056037152298507434,0.8250948107911513,0.05101524864812871,0.8353816087838645,0.8536125942625112,0.05405971753631284,0.8343786419577348,0.047385872469894945,0.8448759667987172,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,all_runs,m5,all,0.8377844667560328,0.061181313084510934,0.8319495339831956,0.03745515396991819,0.8411421424109615,0.8497712722774621,0.05356689258344204,0.8413866942395515,0.027079792510513356,0.851691896437525,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,all_runs,m5,fault,0.8262325315374426,0.07840485874838658,0.8034325124788311,0.06273530191717168,0.8283447217270747,0.8394431187718843,0.06882767977859261,0.8116895281819515,0.0573761934100922,0.8376500843239348,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,all_runs,m5,normal,0.8477488288597093,0.06559048220477366,0.8421265831099474,0.056464521670935304,0.8507903687790908,0.8588760019511681,0.05826988151084494,0.8511400195087017,0.04883175474390045,0.8608628425903468,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,all_runs,m6,all,0.8371131724586309,0.0695808351860746,0.8265285802926112,0.05587408794096818,0.8358947327879259,0.8504872172287579,0.0576190215369253,0.8352993689322048,0.04504787380942539,0.8453270870354155,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,all_runs,m6,fault,0.8247665469517811,0.09960305812051859,0.7920348378285869,0.1025280651907119,0.8200143357006102,0.8378685020135272,0.08276816180774361,0.7991645912210202,0.09111771059421458,0.8280575157635317,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
original_and_e2e,all_runs,m6,normal,0.8474122633549543,0.06580631773680524,0.8365735010167881,0.05994942622264836,0.8454266618928273,0.8600714659248713,0.05615964382411539,0.844861631113013,0.05285241573538557,0.8542377448998841,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
direct_head_fusion,all_runs,m1_direct,all,0.7999413137289,0.06517263416390931,0.806940026779257,0.04095271342625822,0.819695835089529,0.8496982091486833,0.049578784038652124,0.8404071489812927,0.022419658696366338,0.8513299129556173,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
direct_head_fusion,all_runs,m1_direct,fault,0.7747329154009224,0.06637994009013459,0.7556775335254964,0.06470792266894988,0.7923612879495232,0.8311493445774337,0.08468449002083117,0.7953070041952482,0.06414457305134114,0.8285085007362074,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
direct_head_fusion,all_runs,m1_direct,normal,0.8142407473325247,0.07711868005164994,0.8206197022435405,0.058507399332209414,0.8327357083184151,0.8617618630139394,0.04817229070155804,0.8522779530049187,0.038651835854959536,0.8626974021074191,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
direct_head_fusion,all_runs,m2_direct,all,0.9056773749882487,0.026568722872266765,0.8780994295877137,0.02789619297230483,0.8828411450601745,0.9063816243003866,0.02640210048910782,0.8706300296704481,0.029967337767525824,0.8759082322682312,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
direct_head_fusion,all_runs,m2_direct,fault,0.8974735128077143,0.04190071907302477,0.8633565458329105,0.05038601451905645,0.8800163162908261,0.8985778170598286,0.04107581794765369,0.8537709503507588,0.054429553736711246,0.8724723180868899,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
direct_head_fusion,all_runs,m2_direct,normal,0.9125909336602858,0.03398143213020089,0.8819004774356061,0.0466905616440395,0.887047081990691,0.9130076003269525,0.03349623565910418,0.8743856268623436,0.05138679887031333,0.8799353895491417,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
direct_head_fusion,all_runs,m3_direct,all,0.9005145253938446,0.033143425844499155,0.8760300730002244,0.03323004132038008,0.8826728786418728,0.9027309220417957,0.030966065649075114,0.8723317676606106,0.030459507923158245,0.8803779042437916,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
direct_head_fusion,all_runs,m3_direct,fault,0.8978963941384169,0.039063129887082236,0.8684452358837517,0.041814688922861054,0.8864977388261702,0.8997212116566651,0.0354213510391252,0.8617346051683986,0.04342715155131591,0.8822340191222282,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
direct_head_fusion,all_runs,m3_direct,normal,0.9064654744326671,0.04166074984603281,0.8793383478222855,0.04969590651289798,0.8857629192027688,0.9084155878113519,0.039290113426010194,0.8756941489257835,0.04918086952566057,0.883316827013771,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
direct_head_fusion,normal_only,m1_direct,all,0.8051944630585687,0.04930945109643781,0.8085635554133919,0.042805524835338137,0.8193631706303348,0.8315743507583151,0.04797768992940449,0.8270564909261066,0.036857234878906665,0.8393062379987838,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
direct_head_fusion,normal_only,m1_direct,fault,0.7477658655731616,0.06067940888215658,0.6927708535629297,0.09040401000293309,0.7398540139961708,0.7808012544416233,0.05798569397486008,0.7067114459006576,0.09245554876211343,0.7581302170630713,,,,"participant-first: mean over 3 seeds within participant, then equal mean over A/D/J/M"
